rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,month,year
2,spotify:track:0czcoKJbJt08NqKrvSbbz7,Pritam /  Arijit Singh /  Amitabh Bhattacharya,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",T-Series,2,3,9,5255496,5,2023
3,spotify:track:4VsP4Dm8gsibRxB5I2hEkw,Kaifi Khalil,Kahani Suno 2.0,1944121 Records DK,1,1,21,5116849,5,2023
4,spotify:track:73K33p4Vyz9koXGqmL5eFs,Sachet Tandon /  Parampara Tandon /  Kumaar /  Sachet-Parampara,Malang Sajna,T-Series,4,4,16,4485574,5,2023
5,spotify:track:4UMIv5jd9gK98a39BQRD9X,Pritam /  Arijit Singh /  Amitabh Bhattacharya,Kesariya,Sony Music Entertainment India Pvt. Ltd.,1,5,43,4370095,5,2023
1,spotify:track:5QW9K4A1gMnIi94YUxtsfM,Sachin-Jigar /  Arijit Singh /  Amitabha Bhattacharya,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",Saregama,1,1,2,11880705,6,2023
2,spotify:track:6Z4rRhYZVQsYKmrxD40tru,Riar Saab /  Abhijay Sharma,Obsessed,"Mass Appeal India, LLC",2,4,5,9328083,6,2023
3,spotify:track:46hzNOUOAlivuCZZ0wE3zi,Sachin-Jigar /  Varun Jain /  Shadab Faridi /  Altamash Faridi /  Amitabh Bhattacharya,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Saregama,3,23,2,7722025,6,2023
4,spotify:track:0czcoKJbJt08NqKrvSbbz7,Pritam /  Arijit Singh /  Amitabh Bhattacharya,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",T-Series,1,2,13,5668836,6,2023
5,spotify:track:1418IuVKQPTYqt7QNJ9RXN,King,Maan Meri Jaan,Warner Music India,1,3,34,5107450,6,2023
1,spotify:track:46hzNOUOAlivuCZZ0wE3zi,Sachin-Jigar /  Varun Jain /  Shadab Faridi /  Altamash Faridi /  Amitabh Bhattacharya,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Saregama,1,1,7,7752586,7,2023
2,spotify:track:5QW9K4A1gMnIi94YUxtsfM,Sachin-Jigar /  Arijit Singh /  Amitabha Bhattacharya,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",Saregama,1,2,7,7123187,7,2023
3,spotify:track:2ncqKdTj6dz7tWoTMMrAtq,Darshan Raval,Mahiye Jinna Sohna,Warner Music India,3,7,3,6623045,7,2023
4,spotify:track:4eBvRhTJ2AcxCsbfTUjoRp,Shubh,Cheques,SHUBH,4,4,7,6584514,7,2023
5,spotify:track:1418IuVKQPTYqt7QNJ9RXN,King,Maan Meri Jaan,Warner Music India,1,5,39,5799996,7,2023
1,spotify:track:4eBvRhTJ2AcxCsbfTUjoRp,Shubh,Cheques,SHUBH,1,1,11,9173855,8,2023
2,spotify:track:0Jiaz0O4AqnJICa9PxHhaR,Darshan Raval,Mahiye Jinna Sohna,Warner Music India,2,2,7,7626680,8,2023
3,spotify:track:46hzNOUOAlivuCZZ0wE3zi,Sachin-Jigar /  Varun Jain /  Shadab Faridi /  Altamash Faridi /  Amitabh Bhattacharya,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Saregama,1,3,11,5633813,8,2023
4,spotify:track:5QW9K4A1gMnIi94YUxtsfM,Sachin-Jigar /  Arijit Singh /  Amitabha Bhattacharya,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",Saregama,1,4,11,5110623,8,2023
5,spotify:track:6oz1L5jcqZWYuId7nxvIan,Shubh,Still Rollin,SHUBH,4,5,12,5047810,8,2023
1,spotify:track:5PUXKVVVQ74C3gl5vKy9Li,Jasleen Royal /  Arijit Singh /  Dulquer Salmaan,Heeriye (feat. Arijit Singh),Warner Music India,1,1,6,13924903,9,2023
2,spotify:track:3xMHXmedL5Rvfxmiar9Ryv,Anirudh Ravichander /  Arijit Singh /  Shilpa Rao /  Kumaar,Chaleya,T-Series,2,5,4,9511807,9,2023
3,spotify:track:0xIuPDzJSnJywALez8dwKR,AP Dhillon,With You,Mass Appeal India,2,2,4,8582380,9,2023
4,spotify:track:4eBvRhTJ2AcxCsbfTUjoRp,Shubh,Cheques,SHUBH,1,3,15,8136959,9,2023
5,spotify:track:5DgY6Ab0vpyUMKnY9ubFOF,Anirudh Ravichander /  Super Subu,Hukum - Thalaivar Alappara,Sun Pictures,1,4,8,6863775,9,2023
1,spotify:track:3xMHXmedL5Rvfxmiar9Ryv,Anirudh Ravichander /  Arijit Singh /  Shilpa Rao /  Kumaar,Chaleya,T-Series,1,1,9,12820870,10,2023
2,spotify:track:5PUXKVVVQ74C3gl5vKy9Li,Jasleen Royal /  Arijit Singh /  Dulquer Salmaan,Heeriye (feat. Arijit Singh),Warner Music India,1,2,11,10260560,10,2023
